Shipment_ID,Order_ID,Customer_ID,Product_ID,Origin_Country,Destination_Country,Transport_Mode,Carrier,Order_Date,Shipping_Date,Planned_Arrival_Date,Actual_Arrival_Date,Delay_Days,Delay_Status,Delay_Reason,Shipment_Value,Priority_Level,Route
102026,211970,7360,13,Brazil,Germany,Air,British Airways (IAG),2023-11-25,2023-11-29,2023-12-19,2023-12-24,5,Delayed,Port Congestion,60559.16,High,Brazil → Germany
102027,262542,8290,1,Netherlands,Germany,Air,Emirates (EK),2023-09-17,2023-09-19,2023-10-07,2023-10-11,4,Delayed,Customs,50333.1,High,Netherlands → Germany
102028,281625,8550,16,China,Netherlands,Air,Air France-KLM (AFKLM),2024-11-08,2024-11-09,2024-11-18,2024-11-20,2,Delayed,Port Congestion,6423.58,High,China → Netherlands
102029,274917,5997,14,Brazil,India,Sea,PIL (Pacific International Lines),2024-06-28,2024-07-03,2024-07-22,2024-07-26,4,Delayed,Documentation Issues,3688.84,Low,Brazil → India
102030,262202,5883,3,USA,India,Sea,PIL (Pacific International Lines),2024-05-10,2024-05-12,2024-05-19,2024-05-30,11,Delayed,Carrier Issues,73896.66,High,USA → India
102031,217282,6793,13,UK,USA,Air,Kenya Airways (KQ),2023-12-14,2023-12-19,2024-01-08,2024-01-08,0,On-Time,,49007.38,Medium,UK → USA
102032,246191,5971,7,Brazil,UK,Road,Cargo Carriers,2023-11-13,2023-11-15,2023-11-23,2023-11-27,4,Delayed,Carrier Issues,7785.47,Medium,Brazil → UK
102033,243098,6264,7,China,Germany,Road,Cargo Carriers,2024-08-15,2024-08-18,2024-08-28,2024-09-01,4,Delayed,Customs,10227.0,High,China → Germany
102034,220780,5495,19,China,Brazil,Sea,Maersk,2023-12-24,2023-12-28,2024-01-14,2024-01-26,12,Delayed,Port Congestion,74495.86,Low,China → Brazil
102035,283897,6868,10,India,Germany,Air,Air France-KLM (AFKLM),2023-02-21,2023-02-22,2023-03-03,2023-03-10,7,Delayed,Documentation Issues,72644.55,Medium,India → Germany
102036,251857,6254,10,India,Netherlands,Road,FedEx,2024-05-23,2024-05-27,2024-06-10,2024-06-14,4,Delayed,Carrier Issues,34139.13,Medium,India → Netherlands
102037,240568,8624,3,South Africa,UK,Air,Kenya Airways (KQ),2023-12-22,2023-12-26,2024-01-01,2024-01-01,0,On-Time,,20012.94,Medium,South Africa → UK
102038,204328,5094,14,Germany,USA,Sea,ONE (Ocean Network Express),2023-08-14,2023-08-18,2023-08-29,2023-09-04,6,Delayed,Weather,44575.89,Medium,Germany → USA
102039,235703,7314,14,Brazil,India,Air,Kenya Airways (KQ),2024-03-27,2024-03-28,2024-04-05,2024-04-05,0,On-Time,,66322.16,Low,Brazil → India
102040,285206,6466,5,Brazil,USA,Road,FedEx,2023-08-17,2023-08-20,2023-08-31,2023-08-31,0,On-Time,,4666.36,Medium,Brazil → USA
102041,277799,6908,1,USA,Brazil,Sea,ONE (Ocean Network Express),2023-04-23,2023-04-25,2023-05-05,2023-05-09,4,Delayed,Documentation Issues,31600.88,High,USA → Brazil
102042,255910,6227,8,China,UK,Sea,COSCO,2023-10-24,2023-10-29,2023-11-13,2023-11-17,4,Delayed,Carrier Issues,30116.85,Medium,China → UK
102043,254256,7692,14,Germany,USA,Sea,ONE (Ocean Network Express),2023-09-26,2023-09-29,2023-10-11,2023-10-18,7,Delayed,Port Congestion,53468.71,High,Germany → USA
102044,240023,7506,4,South Africa,Brazil,Road,Cargo Carriers,2024-08-26,2024-08-28,2024-09-09,2024-09-09,0,On-Time,,62699.97,Medium,South Africa → Brazil
102045,236148,7368,15,Germany,Brazil,Air,British Airways (IAG),2023-10-04,2023-10-08,2023-10-21,2023-10-25,4,Delayed,Weather,39911.02,Low,Germany → Brazil
102046,286164,7865,18,USA,India,Air,Etihad (EY),2023-02-18,2023-02-23,2023-03-10,2023-03-12,2,Delayed,Carrier Issues,32089.49,Low,USA → India
102047,294758,6953,7,Brazil,USA,Road,Cargo Carriers,2024-10-19,2024-10-24,2024-11-06,2024-11-08,2,Delayed,Weather,19439.11,High,Brazil → USA
102048,201045,8662,19,India,China,Air,Emirates (EK),2023-06-27,2023-06-28,2023-07-18,2023-07-19,1,Delayed,Weather,36440.83,Medium,India → China
102049,267970,6424,7,Germany,Brazil,Road,Cargo Carriers,2024-02-27,2024-03-01,2024-03-16,2024-03-19,3,Delayed,Documentation Issues,60226.12,High,Germany → Brazil
102050,216470,5152,8,China,USA,Air,Qatar Airways (QR),2023-10-12,2023-10-17,2023-11-04,2023-11-07,3,Delayed,Port Congestion,29231.11,High,China → USA
102051,219448,7963,20,Germany,China,Road,DHL,2023-01-29,2023-01-31,2023-02-16,2023-02-16,0,On-Time,,8891.07,High,Germany → China
102052,226743,8005,15,South Africa,China,Sea,ONE (Ocean Network Express),2024-06-25,2024-06-30,2024-07-17,2024-07-20,3,Delayed,Customs,25476.79,Medium,South Africa → China
102053,282313,7775,16,China,USA,Road,FedEx,2023-03-22,2023-03-27,2023-04-07,2023-04-09,2,Delayed,Weather,20320.77,Medium,China → USA
102054,272423,6222,7,Germany,South Africa,Road,FedEx,2024-02-11,2024-02-15,2024-02-27,2024-02-27,0,On-Time,,7263.51,High,Germany → South Africa
102055,271046,7255,12,China,India,Air,Qatar Airways (QR),2023-07-07,2023-07-09,2023-07-27,2023-07-27,0,On-Time,,12660.28,Low,China → India
102056,297106,5555,2,Netherlands,Brazil,Air,Etihad (EY),2023-11-14,2023-11-18,2023-12-02,2023-12-03,1,Delayed,Customs,20619.11,High,Netherlands → Brazil
102057,285986,5441,1,Germany,UK,Air,Air France-KLM (AFKLM),2024-04-06,2024-04-11,2024-04-29,2024-05-02,3,Delayed,Carrier Issues,55867.41,Low,Germany → UK
102058,286249,6623,18,Netherlands,India,Air,Emirates (EK),2024-07-19,2024-07-22,2024-07-31,2024-08-02,2,Delayed,Carrier Issues,64666.3,Medium,Netherlands → India
102059,298731,7386,2,USA,South Africa,Road,DHL,2024-10-24,2024-10-28,2024-11-16,2024-11-19,3,Delayed,Port Congestion,5766.44,Medium,USA → South Africa
102060,224683,5153,10,USA,Netherlands,Sea,Maersk,2023-06-08,2023-06-10,2023-06-26,2023-07-07,11,Delayed,Weather,13089.34,Low,USA → Netherlands
102061,279888,8867,9,South Africa,Netherlands,Sea,ONE (Ocean Network Express),2023-07-05,2023-07-09,2023-07-24,2023-07-30,6,Delayed,Customs,15723.8,High,South Africa → Netherlands
102062,268198,5627,20,Netherlands,USA,Air,Emirates (EK),2023-05-20,2023-05-21,2023-05-30,2023-06-01,2,Delayed,Port Congestion,30694.18,High,Netherlands → USA
102063,228249,5837,1,Germany,China,Air,Etihad (EY),2023-07-22,2023-07-25,2023-08-12,2023-08-13,1,Delayed,Documentation Issues,33632.02,Low,Germany → China
102064,290735,5503,14,Netherlands,USA,Sea,ONE (Ocean Network Express),2023-01-11,2023-01-15,2023-02-02,2023-02-10,8,Delayed,Customs,58417.02,Low,Netherlands → USA
102065,279948,6422,11,Germany,USA,Road,DHL,2023-06-27,2023-06-30,2023-07-16,2023-07-17,1,Delayed,Customs,5147.7,High,Germany → USA
102066,230255,8009,19,Brazil,China,Sea,PIL (Pacific International Lines),2023-06-24,2023-06-26,2023-07-01,2023-07-01,0,On-Time,,17042.08,Low,Brazil → China
102067,217276,5191,5,India,Netherlands,Sea,PIL (Pacific International Lines),2023-03-11,2023-03-16,2023-03-21,2023-03-27,6,Delayed,Weather,34612.2,High,India → Netherlands
102068,221418,7711,5,Germany,Brazil,Air,Qatar Airways (QR),2023-03-01,2023-03-05,2023-03-23,2023-03-27,4,Delayed,Port Congestion,49880.98,Low,Germany → Brazil
102069,260629,7988,4,Netherlands,India,Sea,PIL (Pacific International Lines),2023-11-25,2023-11-28,2023-12-16,2023-12-27,11,Delayed,Weather,47050.1,Low,Netherlands → India
102070,223970,8791,9,China,India,Sea,ONE (Ocean Network Express),2024-10-17,2024-10-22,2024-11-03,2024-11-14,11,Delayed,Carrier Issues,65557.39,Medium,China → India
102071,220196,8230,16,Brazil,UK,Air,Qatar Airways (QR),2024-06-01,2024-06-02,2024-06-12,2024-06-16,4,Delayed,Customs,24432.68,High,Brazil → UK
102072,276668,8202,11,South Africa,India,Sea,COSCO,2023-10-16,2023-10-19,2023-10-28,2023-11-04,7,Delayed,Customs,36924.62,Low,South Africa → India
102073,224592,6848,19,Netherlands,China,Air,Etihad (EY),2023-04-13,2023-04-15,2023-04-22,2023-04-24,2,Delayed,Weather,73470.16,High,Netherlands → China
102074,269588,6875,17,China,South Africa,Air,Air France-KLM (AFKLM),2023-12-21,2023-12-26,2024-01-13,2024-01-13,0,On-Time,,60743.34,Low,China → South Africa
102075,280503,5204,3,India,USA,Air,Kenya Airways (KQ),2023-10-26,2023-10-27,2023-11-08,2023-11-09,1,Delayed,Carrier Issues,12177.74,High,India → USA
102076,277038,8979,20,Brazil,India,Sea,ONE (Ocean Network Express),2023-07-02,2023-07-07,2023-07-22,2023-08-01,10,Delayed,Weather,37555.39,High,Brazil → India
102077,223003,5582,16,South Africa,India,Road,FedEx,2023-09-13,2023-09-15,2023-10-04,2023-10-10,6,Delayed,Customs,13102.68,Medium,South Africa → India
102078,237914,5612,5,USA,China,Sea,MSC (Mediterranean Shipping Company),2024-01-21,2024-01-24,2024-02-06,2024-02-12,6,Delayed,Carrier Issues,66051.19,Medium,USA → China
102079,225212,8722,7,UK,Brazil,Road,DHL,2024-07-06,2024-07-08,2024-07-19,2024-07-20,1,Delayed,Port Congestion,22787.65,Medium,UK → Brazil
102080,202427,6248,17,Netherlands,India,Road,FedEx,2024-06-04,2024-06-09,2024-06-24,2024-06-27,3,Delayed,Weather,21051.2,High,Netherlands → India
102081,221785,5042,12,Brazil,India,Road,FedEx,2024-06-03,2024-06-06,2024-06-13,2024-06-17,4,Delayed,Carrier Issues,57690.56,Medium,Brazil → India
102082,224833,8227,15,India,South Africa,Sea,COSCO,2023-07-06,2023-07-10,2023-07-28,2023-07-28,0,On-Time,,47964.9,High,India → South Africa
102083,220966,8881,20,UK,Brazil,Sea,PIL (Pacific International Lines),2023-08-27,2023-08-30,2023-09-09,2023-09-09,0,On-Time,,34473.94,Medium,UK → Brazil
102084,262149,6306,6,USA,India,Sea,COSCO,2023-06-07,2023-06-08,2023-06-26,2023-06-30,4,Delayed,Weather,66550.85,Medium,USA → India
102085,271137,5342,5,Netherlands,Germany,Road,DHL,2023-01-29,2023-02-01,2023-02-11,2023-02-11,0,On-Time,,12167.29,Medium,Netherlands → Germany
102086,215338,5292,11,Netherlands,UK,Sea,MSC (Mediterranean Shipping Company),2023-02-13,2023-02-15,2023-03-02,2023-03-06,4,Delayed,Port Congestion,57051.36,Low,Netherlands → UK
102087,276226,6647,8,South Africa,Netherlands,Air,Kenya Airways (KQ),2024-11-15,2024-11-17,2024-12-05,2024-12-06,1,Delayed,Customs,62173.44,Low,South Africa → Netherlands
102088,238883,7720,6,China,South Africa,Sea,PIL (Pacific International Lines),2023-03-19,2023-03-22,2023-04-04,2023-04-08,4,Delayed,Carrier Issues,39063.53,Low,China → South Africa
102089,287663,7257,11,China,Netherlands,Air,Etihad (EY),2023-04-20,2023-04-22,2023-04-28,2023-05-02,4,Delayed,Weather,21173.24,Low,China → Netherlands
102090,229419,7885,6,China,Brazil,Road,DHL,2023-07-01,2023-07-03,2023-07-11,2023-07-14,3,Delayed,Customs,58876.21,Medium,China → Brazil
102091,298196,6212,17,UK,China,Air,Air France-KLM (AFKLM),2024-01-17,2024-01-22,2024-01-31,2024-02-02,2,Delayed,Documentation Issues,41214.55,Low,UK → China
102092,265470,6644,10,China,USA,Air,British Airways (IAG),2023-04-23,2023-04-28,2023-05-13,2023-05-16,3,Delayed,Port Congestion,42164.13,High,China → USA
102093,251047,6266,10,UK,Netherlands,Air,Air France-KLM (AFKLM),2023-01-01,2023-01-02,2023-01-19,2023-01-19,0,On-Time,,14146.94,Low,UK → Netherlands
102094,265251,6811,17,India,Germany,Air,Qatar Airways (QR),2024-06-17,2024-06-20,2024-07-07,2024-07-11,4,Delayed,Documentation Issues,21850.9,Medium,India → Germany
102095,298164,6273,4,Brazil,South Africa,Sea,MSC (Mediterranean Shipping Company),2023-08-11,2023-08-14,2023-08-24,2023-08-30,6,Delayed,Weather,46178.11,Low,Brazil → South Africa
102096,257162,8312,5,USA,Brazil,Air,Etihad (EY),2023-07-07,2023-07-08,2023-07-22,2023-07-25,3,Delayed,Weather,4364.94,High,USA → Brazil
102097,280181,6036,18,USA,Netherlands,Air,Qatar Airways (QR),2024-05-12,2024-05-17,2024-05-25,2024-05-25,0,On-Time,,7663.52,Low,USA → Netherlands
102098,258525,5628,14,Brazil,Germany,Road,Cargo Carriers,2024-09-19,2024-09-22,2024-09-30,2024-09-30,0,On-Time,,49224.89,Low,Brazil → Germany
102099,291528,5815,4,UK,Brazil,Road,DHL,2023-02-28,2023-03-02,2023-03-20,2023-03-25,5,Delayed,Documentation Issues,31326.78,Low,UK → Brazil
102100,290202,8052,6,UK,South Africa,Air,Emirates (EK),2023-01-06,2023-01-09,2023-01-20,2023-01-22,2,Delayed,Customs,40903.86,High,UK → South Africa
102101,271299,6622,7,Netherlands,UK,Air,Emirates (EK),2023-11-26,2023-11-27,2023-12-12,2023-12-12,0,On-Time,,60911.37,Medium,Netherlands → UK
102102,232017,8630,17,Germany,USA,Road,Cargo Carriers,2023-01-02,2023-01-05,2023-01-15,2023-01-15,0,On-Time,,69442.96,Low,Germany → USA
102103,222402,7703,19,Netherlands,China,Road,DHL,2023-03-03,2023-03-07,2023-03-24,2023-03-30,6,Delayed,Carrier Issues,52615.48,High,Netherlands → China
102104,259950,8097,14,Germany,USA,Air,Etihad (EY),2024-07-23,2024-07-25,2024-08-11,2024-08-11,0,On-Time,,50814.95,High,Germany → USA
102105,228113,8336,16,South Africa,UK,Road,DHL,2024-06-01,2024-06-04,2024-06-12,2024-06-19,7,Delayed,Carrier Issues,68565.77,Medium,South Africa → UK
102106,223204,6628,15,China,Netherlands,Air,Kenya Airways (KQ),2024-07-19,2024-07-22,2024-07-30,2024-07-30,0,On-Time,,1060.72,High,China → Netherlands
102107,224886,5635,17,Netherlands,USA,Air,Etihad (EY),2023-08-20,2023-08-25,2023-09-03,2023-09-06,3,Delayed,Weather,50803.99,Low,Netherlands → USA
102108,295825,8976,8,South Africa,USA,Air,Kenya Airways (KQ),2024-09-06,2024-09-07,2024-09-27,2024-09-28,1,Delayed,Port Congestion,53410.28,Low,South Africa → USA
102109,291791,5081,13,India,Germany,Sea,PIL (Pacific International Lines),2023-04-08,2023-04-09,2023-04-27,2023-05-07,10,Delayed,Port Congestion,62088.61,High,India → Germany
102110,200822,7600,18,India,UK,Air,Air France-KLM (AFKLM),2023-09-30,2023-10-02,2023-10-09,2023-10-09,0,On-Time,,46966.57,Medium,India → UK
102111,279521,6821,14,USA,China,Sea,COSCO,2023-04-24,2023-04-27,2023-05-15,2023-05-21,6,Delayed,Carrier Issues,64138.93,Low,USA → China
102112,232368,7216,10,South Africa,USA,Road,FedEx,2023-07-02,2023-07-03,2023-07-12,2023-07-15,3,Delayed,Documentation Issues,28888.41,Low,South Africa → USA
102113,252330,7186,13,UK,Netherlands,Air,British Airways (IAG),2023-12-29,2024-01-03,2024-01-11,2024-01-11,0,On-Time,,11239.07,Medium,UK → Netherlands
102114,226757,6261,20,India,Brazil,Road,Cargo Carriers,2023-06-16,2023-06-19,2023-07-04,2023-07-09,5,Delayed,Customs,45573.45,Low,India → Brazil
102115,257036,7573,1,UK,Netherlands,Sea,ONE (Ocean Network Express),2023-05-20,2023-05-25,2023-05-30,2023-06-03,4,Delayed,Documentation Issues,20840.66,Medium,UK → Netherlands
102116,218706,8132,20,South Africa,UK,Sea,COSCO,2023-11-08,2023-11-09,2023-11-28,2023-12-03,5,Delayed,Carrier Issues,46786.46,Medium,South Africa → UK
102117,202830,7303,1,Brazil,China,Road,FedEx,2023-11-11,2023-11-15,2023-11-28,2023-11-28,0,On-Time,,42377.1,Low,Brazil → China
102118,280977,8484,19,Germany,Brazil,Sea,ONE (Ocean Network Express),2023-03-19,2023-03-24,2023-04-04,2023-04-04,0,On-Time,,60401.85,Low,Germany → Brazil
102119,239618,5460,14,India,USA,Air,Qatar Airways (QR),2024-04-14,2024-04-19,2024-05-04,2024-05-05,1,Delayed,Customs,30501.43,Low,India → USA
102120,270311,8311,18,China,Netherlands,Sea,ONE (Ocean Network Express),2024-08-21,2024-08-26,2024-08-31,2024-09-19,19,Delayed,Port Congestion,22461.17,High,China → Netherlands
102121,279289,5682,17,Netherlands,Germany,Sea,Maersk,2023-12-01,2023-12-03,2023-12-11,2023-12-21,10,Delayed,Weather,13137.95,High,Netherlands → Germany
102122,260120,5160,13,South Africa,Brazil,Sea,COSCO,2024-09-08,2024-09-09,2024-09-14,2024-09-20,6,Delayed,Carrier Issues,14256.47,Low,South Africa → Brazil
102123,233117,6468,17,China,Netherlands,Air,Emirates (EK),2024-07-23,2024-07-28,2024-08-08,2024-08-09,1,Delayed,Weather,25411.12,Medium,China → Netherlands
102124,287393,8337,18,Brazil,China,Air,British Airways (IAG),2024-09-01,2024-09-05,2024-09-18,2024-09-20,2,Delayed,Weather,41946.58,Medium,Brazil → China
102125,231006,5059,5,India,China,Sea,Maersk,2023-02-18,2023-02-19,2023-03-02,2023-03-11,9,Delayed,Weather,51294.62,Low,India → China
102126,251167,8112,13,China,Netherlands,Road,Cargo Carriers,2023-12-31,2024-01-02,2024-01-07,2024-01-07,0,On-Time,,68425.87,Medium,China → Netherlands
102127,250777,6199,4,Brazil,China,Sea,COSCO,2023-07-16,2023-07-20,2023-08-03,2023-08-15,12,Delayed,Documentation Issues,34213.09,High,Brazil → China
102128,265883,8117,16,UK,India,Air,Air France-KLM (AFKLM),2023-05-02,2023-05-07,2023-05-27,2023-05-30,3,Delayed,Customs,31668.96,Low,UK → India
102129,204576,5127,4,Brazil,UK,Air,Kenya Airways (KQ),2024-01-17,2024-01-18,2024-01-24,2024-01-27,3,Delayed,Customs,21082.37,Medium,Brazil → UK
102130,239716,8889,9,USA,Germany,Road,Cargo Carriers,2023-02-14,2023-02-18,2023-03-10,2023-03-14,4,Delayed,Port Congestion,50229.62,Medium,USA → Germany
102131,273220,8696,13,Netherlands,South Africa,Sea,MSC (Mediterranean Shipping Company),2023-11-05,2023-11-06,2023-11-23,2023-11-30,7,Delayed,Customs,59267.41,High,Netherlands → South Africa
102132,215313,6325,12,Brazil,India,Road,FedEx,2024-05-04,2024-05-06,2024-05-21,2024-05-26,5,Delayed,Documentation Issues,57840.76,High,Brazil → India
102133,223697,5511,20,China,USA,Sea,MSC (Mediterranean Shipping Company),2023-08-09,2023-08-12,2023-08-31,2023-09-09,9,Delayed,Weather,20137.86,Medium,China → USA
102134,262967,8689,13,Germany,UK,Road,FedEx,2024-12-02,2024-12-05,2024-12-21,2024-12-22,1,Delayed,Carrier Issues,17489.96,Medium,Germany → UK
102135,242763,5699,4,Netherlands,Brazil,Air,British Airways (IAG),2023-08-19,2023-08-22,2023-08-27,2023-08-27,0,On-Time,,37193.32,High,Netherlands → Brazil
102136,217980,6177,11,UK,India,Sea,MSC (Mediterranean Shipping Company),2023-04-15,2023-04-17,2023-04-23,2023-04-30,7,Delayed,Weather,55835.65,Medium,UK → India
102137,216741,7696,6,China,UK,Air,Air France-KLM (AFKLM),2024-04-28,2024-04-30,2024-05-09,2024-05-14,5,Delayed,Documentation Issues,37604.36,Medium,China → UK
102138,235481,7195,18,UK,India,Air,British Airways (IAG),2023-12-21,2023-12-26,2024-01-10,2024-01-10,0,On-Time,,53715.05,Medium,UK → India
102139,272632,6330,6,USA,Brazil,Road,Cargo Carriers,2023-11-09,2023-11-11,2023-11-27,2023-11-27,0,On-Time,,11355.79,Medium,USA → Brazil
102140,213291,6663,4,India,Brazil,Sea,PIL (Pacific International Lines),2024-01-13,2024-01-18,2024-01-25,2024-02-01,7,Delayed,Documentation Issues,5925.45,Medium,India → Brazil
102141,206845,7167,2,South Africa,Germany,Sea,COSCO,2023-04-05,2023-04-08,2023-04-27,2023-05-04,7,Delayed,Documentation Issues,23736.97,Medium,South Africa → Germany
102142,230188,8132,12,Brazil,UK,Air,Qatar Airways (QR),2023-05-25,2023-05-28,2023-06-16,2023-06-18,2,Delayed,Carrier Issues,55153.21,Low,Brazil → UK
102143,238770,5459,15,USA,China,Sea,COSCO,2023-11-04,2023-11-09,2023-11-28,2023-12-06,8,Delayed,Customs,20236.85,Low,USA → China
102144,226630,5150,11,Germany,China,Sea,COSCO,2024-07-01,2024-07-02,2024-07-14,2024-07-19,5,Delayed,Customs,10236.07,High,Germany → China
102145,255218,5340,3,UK,Germany,Air,Etihad (EY),2024-10-21,2024-10-26,2024-11-05,2024-11-09,4,Delayed,Documentation Issues,70289.09,Low,UK → Germany
102146,262185,7072,18,USA,Brazil,Road,DHL,2023-12-28,2023-12-30,2024-01-19,2024-01-19,0,On-Time,,41204.57,High,USA → Brazil
102147,201263,6168,18,South Africa,Netherlands,Air,Qatar Airways (QR),2024-12-01,2024-12-02,2024-12-17,2024-12-17,0,On-Time,,14433.91,Medium,South Africa → Netherlands
102148,290637,6252,14,Germany,Netherlands,Road,DHL,2023-12-02,2023-12-04,2023-12-24,2023-12-26,2,Delayed,Carrier Issues,4700.19,Low,Germany → Netherlands
102149,273993,8536,4,South Africa,USA,Sea,PIL (Pacific International Lines),2023-07-12,2023-07-15,2023-07-28,2023-07-28,0,On-Time,,65332.38,Medium,South Africa → USA
102150,211484,8011,16,India,China,Road,FedEx,2023-06-16,2023-06-21,2023-07-08,2023-07-10,2,Delayed,Carrier Issues,69978.54,Medium,India → China
102151,229423,5859,13,USA,Germany,Road,Cargo Carriers,2024-08-12,2024-08-15,2024-09-01,2024-09-08,7,Delayed,Documentation Issues,20387.49,Medium,USA → Germany
102152,206902,7496,19,Brazil,USA,Road,DHL,2023-02-07,2023-02-08,2023-02-14,2023-02-17,3,Delayed,Carrier Issues,45072.73,Medium,Brazil → USA
102153,262874,5933,19,China,Germany,Road,DHL,2024-12-01,2024-12-04,2024-12-14,2024-12-17,3,Delayed,Weather,53116.11,Low,China → Germany
102154,277915,6677,17,Germany,Brazil,Sea,MSC (Mediterranean Shipping Company),2024-10-28,2024-10-31,2024-11-17,2024-11-17,0,On-Time,,21493.22,Low,Germany → Brazil
102155,267725,6218,20,UK,Netherlands,Road,Cargo Carriers,2024-04-13,2024-04-18,2024-05-04,2024-05-05,1,Delayed,Documentation Issues,13631.55,Medium,UK → Netherlands
102156,264261,6345,19,South Africa,USA,Road,DHL,2024-06-14,2024-06-15,2024-06-21,2024-06-22,1,Delayed,Customs,11615.98,Medium,South Africa → USA
102157,297673,7391,15,UK,India,Road,Cargo Carriers,2024-11-07,2024-11-08,2024-11-17,2024-11-19,2,Delayed,Port Congestion,40132.4,High,UK → India
